cod_distrito,cod_seccion,cod_circuito,cod_categoria,cod_tipo_voto,cod_agrupacion_int,cod_lista,votos
"02","068","00569","01",p,"0131","0000",16
"02","068","00569","01",p,"0138","0000",4
"02","068","00569","01",p,"0137","0000",1
"02","068","00569","01",p,"0133","0000",1
"02","068","00569","01",b,"0000","0000",1
"02","068","00569","01",r,"0000","0000","0"
"02","068","00569","01",n,"0000","0000","0"
"02","068","00569","01",i,"0000","0000","0"
"02","068","00569","01",p,"0132","0000","0"
"02","068","00570","01",p,"0135","0000",25
"02","068","00570","01",p,"0138","0000",9
"02","068","00570","01",p,"0131","0000",5
"02","068","00570","01",n,"0000","0000",4
"02","068","00570","01",b,"0000","0000",1
"02","068","00570","01",p,"0133","0000","0"
"02","068","00570","01",p,"0132","0000","0"
"02","068","00570","01",p,"0137","0000","0"
"02","068","00570","01",r,"0000","0000","0"
"02","068","00570","01",i,"0000","0000","0"
"02","068","00571","01",p,"0135","0000",5
"02","068","00571","01",p,"0138","0000",2
"02","068","00571","01",p,"0131","0000",1
"02","068","00571","01",b,"0000","0000",1
"02","068","00571","01",p,"0132","0000","0"
"02","068","00571","01",p,"0137","0000","0"
"02","068","00571","01",r,"0000","0000","0"
"02","068","00571","01",i,"0000","0000","0"
"02","068","00571","01",p,"0133","0000","0"
"02","068","00571","01",n,"0000","0000","0"
"02","068","00572","01",p,"0135","0000",660
"02","068","00572","01",p,"0131","0000",344
"02","068","00572","01",p,"0138","0000",232
"02","068","00572","01",b,"0000","0000",25
"02","068","00572","01",p,"0137","0000",25
"02","068","00572","01",p,"0132","0000",22
"02","068","00572","01",p,"0133","0000",8
"02","068","00572","01",n,"0000","0000",4
"02","068","00572","01",r,"0000","0000","0"
"02","068","00572","01",i,"0000","0000","0"
"02","068","0568A","01",p,"0131","0000",141
"02","068","0568A","01",p,"0135","0000",136
"02","068","0568A","01",p,"0138","0000",46
"02","068","0568A","01",b,"0000","0000",11
"02","068","0568A","01",p,"0137","0000",3
"02","068","0568A","01",n,"0000","0000",1
"02","068","0568A","01",r,"0000","0000","0"
"02","068","0568A","01",p,"0133","0000","0"
"02","068","0568A","01",i,"0000","0000","0"
"02","068","0568A","01",p,"0132","0000","0"
"02","068","0569A","01",p,"0135","0000",11
"02","068","0569A","01",p,"0131","0000",6
"02","068","0569A","01",p,"0138","0000",1
"02","068","0569A","01",r,"0000","0000","0"
"02","068","0569A","01",p,"0133","0000","0"
"02","068","0569A","01",p,"0137","0000","0"
"02","068","0569A","01",n,"0000","0000","0"
"02","068","0569A","01",p,"0132","0000","0"
"02","068","0569A","01",b,"0000","0000","0"
"02","068","0569A","01",i,"0000","0000","0"
"02","069","00574","01",p,"0135","0000",8374
"02","069","00574","01",p,"0131","0000",5876
"02","069","00574","01",p,"0138","0000",3443
"02","069","00574","01",b,"0000","0000",591
"02","069","00574","01",p,"0137","0000",497
"02","069","00574","01",p,"0132","0000",435
"02","069","00574","01",p,"0133","0000",195
"02","069","00574","01",n,"0000","0000",57
"02","069","00574","01",i,"0000","0000",2
"02","069","00574","01",r,"0000","0000",1
"02","069","00575","01",p,"0135","0000",1092
"02","069","00575","01",p,"0131","0000",1084
"02","069","00575","01",p,"0138","0000",586
"02","069","00575","01",b,"0000","0000",85
"02","069","00575","01",p,"0137","0000",56
"02","069","00575","01",p,"0132","0000",55
"02","069","00575","01",p,"0133","0000",36
"02","069","00575","01",n,"0000","0000",15
"02","069","00575","01",r,"0000","0000",1
"02","069","00575","01",i,"0000","0000",1
"02","069","00576","01",p,"0135","0000",148
"02","069","00576","01",p,"0131","0000",96
"02","069","00576","01",p,"0138","0000",57
"02","069","00576","01",b,"0000","0000",7
"02","069","00576","01",p,"0133","0000",5
"02","069","00576","01",p,"0137","0000",3
"02","069","00576","01",n,"0000","0000",3
"02","069","00576","01",p,"0132","0000",1
"02","069","00576","01",r,"0000","0000","0"
"02","069","00576","01",i,"0000","0000","0"
"02","069","00577","01",p,"0135","0000",322
"02","069","00577","01",p,"0131","0000",142
"02","069","00577","01",p,"0138","0000",69
"02","069","00577","01",b,"0000","0000",17
"02","069","00577","01",p,"0132","0000",9
"02","069","00577","01",p,"0137","0000",5
"02","069","00577","01",p,"0133","0000",3
"02","069","00577","01",i,"0000","0000","0"
"02","069","00577","01",n,"0000","0000","0"
"02","069","00577","01",r,"0000","0000","0"
"02","069","00578","01",p,"0135","0000",465
"02","069","00578","01",p,"0131","0000",139
"02","069","00578","01",p,"0138","0000",125
"02","069","00578","01",p,"0132","0000",20
"02","069","00578","01",b,"0000","0000",14
"02","069","00578","01",p,"0133","0000",14
"02","069","00578","01",p,"0137","0000",7
"02","069","00578","01",r,"0000","0000",1
"02","069","00578","01",i,"0000","0000","0"
"02","069","00578","01",n,"0000","0000","0"
"02","069","00579","01",p,"0135","0000",183
"02","069","00579","01",p,"0131","0000",86
"02","069","00579","01",p,"0138","0000",77
"02","069","00579","01",p,"0132","0000",10
"02","069","00579","01",b,"0000","0000",8
"02","069","00579","01",p,"0133","0000",8
"02","069","00579","01",p,"0137","0000",5
"02","069","00579","01",r,"0000","0000","0"
"02","069","00579","01",i,"0000","0000","0"
"02","069","00579","01",n,"0000","0000","0"
"02","069","00580","01",p,"0135","0000",124
"02","069","00580","01",p,"0131","0000",47
"02","069","00580","01",p,"0138","0000",42
"02","069","00580","01",b,"0000","0000",4
"02","069","00580","01",p,"0133","0000",3
"02","069","00580","01",p,"0137","0000",2
"02","069","00580","01",p,"0132","0000",2
"02","069","00580","01",n,"0000","0000","0"
"02","069","00580","01",i,"0000","0000","0"
"02","069","00580","01",r,"0000","0000","0"
"02","069","00581","01",p,"0135","0000",163
"02","069","00581","01",p,"0131","0000",76
"02","069","00581","01",p,"0138","0000",59
"02","069","00581","01",b,"0000","0000",5
"02","069","00581","01",p,"0137","0000",3
"02","069","00581","01",r,"0000","0000",2
"02","069","00581","01",p,"0132","0000",2
"02","069","00581","01",p,"0133","0000",2
"02","069","00581","01",n,"0000","0000","0"
"02","069","00581","01",i,"0000","0000","0"
"02","069","0576A","01",p,"0135","0000",45
"02","069","0576A","01",p,"0131","0000",16
"02","069","0576A","01",p,"0138","0000",12
"02","069","0576A","01",p,"0133","0000",1
"02","069","0576A","01",p,"0132","0000",1
"02","069","0576A","01",b,"0000","0000","0"
"02","069","0576A","01",i,"0000","0000","0"
"02","069","0576A","01",r,"0000","0000","0"
"02","069","0576A","01",p,"0137","0000","0"
"02","069","0576A","01",n,"0000","0000","0"
"02","070","00583","01",p,"0131","0000",83243
"02","070","00583","01",p,"0138","0000",25778
"02","070","00583","01",p,"0135","0000",21775
"02","070","00583","01",p,"0137","0000",4800
"02","070","00583","01",b,"0000","0000",4411
"02","070","00583","01",p,"0132","0000",2550
"02","070","00583","01",p,"0133","0000",1279
"02","070","00583","01",n,"0000","0000",664
"02","070","00583","01",r,"0000","0000",26
"02","070","00583","01",i,"0000","0000",9
"02","070","00584","01",p,"0135","0000",7725
"02","070","00584","01",p,"0131","0000",3877
"02","070","00584","01",p,"0138","0000",2487
"02","070","00584","01",p,"0132","0000",810
"02","070","00584","01",p,"0137","0000",725
"02","070","00584","01",b,"0000","0000",234
"02","070","00584","01",p,"0133","0000",91
"02","070","00584","01",n,"0000","0000",89
"02","070","00584","01",i,"0000","0000",87
"02","070","00584","01",r,"0000","0000",1
"02","070","00585","01",p,"0135","0000",4043
"02","070","00585","01",p,"0131","0000",1874
"02","070","00585","01",p,"0138","0000",1370
"02","070","00585","01",p,"0132","0000",491
"02","070","00585","01",p,"0137","0000",413
"02","070","00585","01",b,"0000","0000",90
"02","070","00585","01",n,"0000","0000",50
"02","070","00585","01",p,"0133","0000",46
"02","070","00585","01",r,"0000","0000",1
"02","070","00585","01",i,"0000","0000","0"
"02","070","00586","01",p,"0135","0000",6215
"02","070","00586","01",p,"0131","0000",3023
"02","070","00586","01",p,"0138","0000",2016
"02","070","00586","01",p,"0132","0000",647
"02","070","00586","01",p,"0137","0000",592
"02","070","00586","01",b,"0000","0000",162
"02","070","00586","01",i,"0000","0000",92
"02","070","00586","01",p,"0133","0000",84
"02","070","00586","01",n,"0000","0000",53
"02","070","00586","01",r,"0000","0000",1
"02","070","00587","01",p,"0131","0000",30607
"02","070","00587","01",p,"0135","0000",20239
"02","070","00587","01",p,"0138","0000",13006
"02","070","00587","01",p,"0137","0000",2864
"02","070","00587","01",p,"0132","0000",2217
"02","070","00587","01",b,"0000","0000",1552
"02","070","00587","01",n,"0000","0000",766
"02","070","00587","01",p,"0133","0000",581
"02","070","00587","01",i,"0000","0000",15
"02","070","00587","01",r,"0000","0000",8
"02","070","00588","01",p,"0135","0000",4265
"02","070","00588","01",p,"0131","0000",2213
"02","070","00588","01",p,"0138","0000",1516
"02","070","00588","01",p,"0137","0000",500
"02","070","00588","01",p,"0132","0000",494
"02","070","00588","01",b,"0000","0000",122
"02","070","00588","01",n,"0000","0000",67
"02","070","00588","01",p,"0133","0000",56
"02","070","00588","01",i,"0000","0000",4
"02","070","00588","01",r,"0000","0000","0"
"02","070","00589","01",p,"0135","0000",5831
"02","070","00589","01",p,"0131","0000",5580
"02","070","00589","01",p,"0138","0000",3596
"02","070","00589","01",p,"0137","0000",804
"02","070","00589","01",p,"0132","0000",619
"02","070","00589","01",b,"0000","0000",285
"02","070","00589","01",p,"0133","0000",137
"02","070","00589","01",n,"0000","0000",93
"02","070","00589","01",r,"0000","0000","0"
"02","070","00589","01",i,"0000","0000","0"
"02","070","00590","01",p,"0135","0000",12155
"02","070","00590","01",p,"0131","0000",8143
"02","070","00590","01",p,"0138","0000",5403
"02","070","00590","01",p,"0137","0000",1578
"02","070","00590","01",p,"0132","0000",1453
"02","070","00590","01",b,"0000","0000",440
"02","070","00590","01",p,"0133","0000",250
"02","070","00590","01",n,"0000","0000",227
"02","070","00590","01",r,"0000","0000",3
"02","070","00590","01",i,"0000","0000","0"
"02","070","00591","01",p,"0135","0000",5845
"02","070","00591","01",p,"0131","0000",2682
"02","070","00591","01",p,"0138","0000",1875
"02","070","00591","01",p,"0132","0000",597
"02","070","00591","01",p,"0137","0000",554
"02","070","00591","01",b,"0000","0000",121
"02","070","00591","01",p,"0133","0000",75
"02","070","00591","01",n,"0000","0000",53
"02","070","00591","01",r,"0000","0000",1
"02","070","00591","01",i,"0000","0000","0"
"02","070","00592","01",p,"0135","0000",2598
"02","070","00592","01",p,"0131","0000",1467
"02","070","00592","01",p,"0138","0000",951
"02","070","00592","01",b,"0000","0000",371
"02","070","00592","01",p,"0137","0000",274
"02","070","00592","01",p,"0132","0000",268
"02","070","00592","01",p,"0133","0000",49
"02","070","00592","01",n,"0000","0000",17
"02","070","00592","01",i,"0000","0000",5
"02","070","00592","01",r,"0000","0000","0"
"02","070","00593","01",p,"0131","0000",6641
"02","070","00593","01",p,"0135","0000",5146
"02","070","00593","01",p,"0138","0000",3977
"02","070","00593","01",p,"0137","0000",846
"02","070","00593","01",p,"0132","0000",604
"02","070","00593","01",b,"0000","0000",360
"02","070","00593","01",p,"0133","0000",201
"02","070","00593","01",n,"0000","0000",109
"02","070","00593","01",i,"0000","0000",5
"02","070","00593","01",r,"0000","0000",1
"02","070","0590A","01",p,"0131","0000",15639
"02","070","0590A","01",p,"0135","0000",8486
"02","070","0590A","01",p,"0138","0000",7642
"02","070","0590A","01",p,"0137","0000",1588
"02","070","0590A","01",p,"0132","0000",1002
"02","070","0590A","01",b,"0000","0000",815
"02","070","0590A","01",p,"0133","0000",351
"02","070","0590A","01",n,"0000","0000",240
"02","070","0590A","01",i,"0000","0000",7
"02","070","0590A","01",r,"0000","0000",2
"02","070","0593A","01",p,"0135","0000",3383
"02","070","0593A","01",p,"0131","0000",2821
"02","070","0593A","01",p,"0138","0000",1982
"02","070","0593A","01",p,"0137","0000",464
"02","070","0593A","01",p,"0132","0000",353
"02","070","0593A","01",b,"0000","0000",254
"02","070","0593A","01",p,"0133","0000",108
"02","070","0593A","01",n,"0000","0000",45
"02","070","0593A","01",i,"0000","0000",5
"02","070","0593A","01",r,"0000","0000",2
"02","071","00596","01",p,"0135","0000",22522
"02","071","00596","01",p,"0131","0000",13382
"02","071","00596","01",p,"0138","0000",10636
"02","071","00596","01",p,"0132","0000",1584
"02","071","00596","01",b,"0000","0000",1550
"02","071","00596","01",p,"0137","0000",1488
"02","071","00596","01",p,"0133","0000",715
"02","071","00596","01",n,"0000","0000",335
"02","071","00596","01",i,"0000","0000",25
"02","071","00596","01",r,"0000","0000",6
"02","071","00597","01",p,"0135","0000",83
"02","071","00597","01",p,"0131","0000",20
"02","071","00597","01",p,"0138","0000",18
"02","071","00597","01",p,"0132","0000",3
"02","071","00597","01",p,"0133","0000",2
"02","071","00597","01",p,"0137","0000",1
"02","071","00597","01",i,"0000","0000","0"
"02","071","00597","01",n,"0000","0000","0"
"02","071","00597","01",b,"0000","0000","0"
"02","071","00597","01",r,"0000","0000","0"
"02","071","00598","01",p,"0135","0000",1484
"02","071","00598","01",p,"0131","0000",1120
"02","071","00598","01",p,"0138","0000",896
"02","071","00598","01",p,"0132","0000",134
"02","071","00598","01",p,"0137","0000",109
"02","071","00598","01",b,"0000","0000",69
"02","071","00598","01",p,"0133","0000",48
"02","071","00598","01",n,"0000","0000",33
"02","071","00598","01",i,"0000","0000","0"
"02","071","00598","01",r,"0000","0000","0"
"02","071","00599","01",p,"0131","0000",1904
"02","071","00599","01",p,"0135","0000",1841
"02","071","00599","01",p,"0138","0000",1251
"02","071","00599","01",p,"0132","0000",146
"02","071","00599","01",p,"0137","0000",127
"02","071","00599","01",b,"0000","0000",105
"02","071","00599","01",p,"0133","0000",92
"02","071","00599","01",n,"0000","0000",40
"02","071","00599","01",i,"0000","0000",1
"02","071","00599","01",r,"0000","0000","0"
"02","071","00600","01",p,"0135","0000",584
"02","071","00600","01",p,"0138","0000",428
"02","071","00600","01",p,"0131","0000",420
"02","071","00600","01",b,"0000","0000",43
"02","071","00600","01",p,"0132","0000",41
"02","071","00600","01",p,"0133","0000",30
"02","071","00600","01",p,"0137","0000",25
"02","071","00600","01",n,"0000","0000",7
"02","071","00600","01",i,"0000","0000","0"
"02","071","00600","01",r,"0000","0000","0"
"02","071","00601","01",p,"0135","0000",108
"02","071","00601","01",p,"0131","0000",80
"02","071","00601","01",p,"0138","0000",57
"02","071","00601","01",b,"0000","0000",8
"02","071","00601","01",p,"0137","0000",8
"02","071","00601","01",p,"0132","0000",6
"02","071","00601","01",p,"0133","0000",4
"02","071","00601","01",n,"0000","0000",2
"02","071","00601","01",i,"0000","0000","0"
"02","071","00601","01",r,"0000","0000","0"
"02","071","00602","01",p,"0135","0000",1222
"02","071","00602","01",p,"0131","0000",1027
"02","071","00602","01",p,"0138","0000",658
"02","071","00602","01",p,"0132","0000",74
"02","071","00602","01",p,"0133","0000",65
"02","071","00602","01",b,"0000","0000",63
"02","071","00602","01",p,"0137","0000",59
"02","071","00602","01",n,"0000","0000",15
"02","071","00602","01",r,"0000","0000","0"
"02","071","00602","01",i,"0000","0000","0"
"02","071","00603","01",p,"0131","0000",548
"02","071","00603","01",p,"0138","0000",351
"02","071","00603","01",p,"0135","0000",291
"02","071","00603","01",b,"0000","0000",50
"02","071","00603","01",p,"0132","0000",46
"02","071","00603","01",p,"0137","0000",45
"02","071","00603","01",n,"0000","0000",25
"02","071","00603","01",p,"0133","0000",24
"02","071","00603","01",i,"0000","0000",2
"02","071","00603","01",r,"0000","0000","0"
"02","072","00604","01",p,"0135","0000",937
"02","072","00604","01",p,"0131","0000",578
"02","072","00604","01",p,"0138","0000",535
"02","072","00604","01",p,"0132","0000",45
"02","072","00604","01",p,"0137","0000",44
"02","072","00604","01",b,"0000","0000",44
"02","072","00604","01",p,"0133","0000",16
"02","072","00604","01",n,"0000","0000",2
"02","072","00604","01",r,"0000","0000",1
"02","072","00604","01",i,"0000","0000","0"
"02","072","00605","01",p,"0135","0000",226
"02","072","00605","01",p,"0138","0000",188
"02","072","00605","01",p,"0131","0000",179
"02","072","00605","01",b,"0000","0000",19
"02","072","00605","01",p,"0137","0000",19
"02","072","00605","01",p,"0132","0000",18
"02","072","00605","01",n,"0000","0000",6
"02","072","00605","01",p,"0133","0000",5
"02","072","00605","01",i,"0000","0000","0"
"02","072","00605","01",r,"0000","0000","0"
"02","072","00606","01",p,"0135","0000",3135
"02","072","00606","01",p,"0138","0000",2252
"02","072","00606","01",p,"0131","0000",2061
"02","072","00606","01",b,"0000","0000",307
"02","072","00606","01",p,"0137","0000",206
"02","072","00606","01",p,"0132","0000",156
"02","072","00606","01",p,"0133","0000",65
"02","072","00606","01",n,"0000","0000",24
"02","072","00606","01",r,"0000","0000",5
"02","072","00606","01",i,"0000","0000","0"
"02","072","00607","01",p,"0135","0000",29
"02","072","00607","01",p,"0138","0000",24
"02","072","00607","01",p,"0131","0000",24
"02","072","00607","01",p,"0132","0000",2
"02","072","00607","01",r,"0000","0000",1
"02","072","00607","01",p,"0137","0000",1
"02","072","00607","01",p,"0133","0000",1
"02","072","00607","01",n,"0000","0000","0"
"02","072","00607","01",i,"0000","0000","0"
"02","072","00607","01",b,"0000","0000","0"
"02","072","00608","01",p,"0135","0000",70
"02","072","00608","01",p,"0138","0000",52
"02","072","00608","01",p,"0131","0000",32
"02","072","00608","01",b,"0000","0000",6
"02","072","00608","01",p,"0132","0000",2
"02","072","00608","01",r,"0000","0000",1
"02","072","00608","01",p,"0133","0000",1
"02","072","00608","01",p,"0137","0000","0"
"02","072","00608","01",n,"0000","0000","0"
"02","072","00608","01",i,"0000","0000","0"
"02","072","00609","01",p,"0138","0000",117
"02","072","00609","01",p,"0135","0000",105
"02","072","00609","01",p,"0131","0000",61
"02","072","00609","01",p,"0132","0000",14
"02","072","00609","01",b,"0000","0000",5
"02","072","00609","01",p,"0137","0000",4
"02","072","00609","01",p,"0133","0000",3
"02","072","00609","01",n,"0000","0000","0"
"02","072","00609","01",i,"0000","0000","0"
"02","072","00609","01",r,"0000","0000","0"
"02","072","00610","01",p,"0135","0000",27
"02","072","00610","01",p,"0138","0000",17
"02","072","00610","01",p,"0131","0000",7
"02","072","00610","01",i,"0000","0000",1
"02","072","00610","01",p,"0137","0000",1
"02","072","00610","01",p,"0133","0000",1
"02","072","00610","01",p,"0132","0000",1
"02","072","00610","01",n,"0000","0000","0"
"02","072","00610","01",b,"0000","0000","0"
"02","072","00610","01",r,"0000","0000","0"
"02","073","00615","01",p,"0135","0000",3607
"02","073","00615","01",p,"0131","0000",1894
"02","073","00615","01",p,"0138","0000",1199
"02","073","00615","01",b,"0000","0000",266
"02","073","00615","01",p,"0137","0000",179
"02","073","00615","01",p,"0132","0000",144
"02","073","00615","01",p,"0133","0000",61
"02","073","00615","01",n,"0000","0000",27
"02","073","00615","01",r,"0000","0000",5
"02","073","00615","01",i,"0000","0000","0"
"02","073","00616","01",p,"0135","0000",191
"02","073","00616","01",p,"0131","0000",104
"02","073","00616","01",p,"0138","0000",77
"02","073","00616","01",b,"0000","0000",6
"02","073","00616","01",p,"0133","0000",4
"02","073","00616","01",p,"0132","0000",2
"02","073","00616","01",p,"0137","0000",2
"02","073","00616","01",n,"0000","0000","0"
"02","073","00616","01",i,"0000","0000","0"
"02","073","00616","01",r,"0000","0000","0"
"02","073","00617","01",p,"0135","0000",65
"02","073","00617","01",p,"0131","0000",28
"02","073","00617","01",p,"0138","0000",25
"02","073","00617","01",b,"0000","0000",3
"02","073","00617","01",p,"0137","0000",3
"02","073","00617","01",p,"0133","0000",3
"02","073","00617","01",p,"0132","0000",1
"02","073","00617","01",i,"0000","0000","0"
"02","073","00617","01",n,"0000","0000","0"
"02","073","00617","01",r,"0000","0000","0"
"02","073","0617A","01",p,"0138","0000",7
"02","073","0617A","01",p,"0135","0000",4
"02","073","0617A","01",b,"0000","0000",1
"02","073","0617A","01",n,"0000","0000",1
"02","073","0617A","01",p,"0131","0000",1
"02","073","0617A","01",p,"0137","0000","0"
"02","073","0617A","01",i,"0000","0000","0"
"02","073","0617A","01",p,"0132","0000","0"
"02","073","0617A","01",p,"0133","0000","0"
"02","073","0617A","01",r,"0000","0000","0"
"02","074","00619","01",p,"0135","0000",2577
"02","074","00619","01",p,"0131","0000",2546
"02","074","00619","01",p,"0138","0000",770
"02","074","00619","01",b,"0000","0000",170
"02","074","00619","01",p,"0132","0000",79
"02","074","00619","01",p,"0137","0000",64
"02","074","00619","01",p,"0133","0000",37
"02","074","00619","01",n,"0000","0000",7
"02","074","00619","01",r,"0000","0000",6
"02","074","00619","01",i,"0000","0000","0"
"02","074","00620","01",p,"0135","0000",1076
"02","074","00620","01",p,"0131","0000",922
"02","074","00620","01",p,"0138","0000",290
"02","074","00620","01",b,"0000","0000",65
"02","074","00620","01",p,"0132","0000",24
"02","074","00620","01",p,"0133","0000",16
"02","074","00620","01",p,"0137","0000",15
"02","074","00620","01",n,"0000","0000",5
"02","074","00620","01",i,"0000","0000","0"
"02","074","00620","01",r,"0000","0000","0"
"02","074","00621","01",p,"0135","0000",38
"02","074","00621","01",p,"0131","0000",11
"02","074","00621","01",p,"0138","0000",3
"02","074","00621","01",b,"0000","0000",1
"02","074","00621","01",n,"0000","0000",1
"02","074","00621","01",p,"0132","0000",1
"02","074","00621","01",i,"0000","0000","0"
"02","074","00621","01",p,"0133","0000","0"
"02","074","00621","01",p,"0137","0000","0"
"02","074","00621","01",r,"0000","0000","0"
"02","074","00622","01",p,"0131","0000",459
"02","074","00622","01",p,"0135","0000",409
"02","074","00622","01",p,"0138","0000",162
"02","074","00622","01",b,"0000","0000",29
"02","074","00622","01",p,"0137","0000",20
"02","074","00622","01",p,"0132","0000",19
"02","074","00622","01",p,"0133","0000",14
"02","074","00622","01",r,"0000","0000","0"
"02","074","00622","01",n,"0000","0000","0"
"02","074","00622","01",i,"0000","0000","0"
"02","074","0621A","01",p,"0135","0000",11
"02","074","0621A","01",b,"0000","0000","0"
"02","074","0621A","01",p,"0137","0000","0"
"02","074","0621A","01",n,"0000","0000","0"
"02","074","0621A","01",p,"0133","0000","0"
"02","074","0621A","01",p,"0132","0000","0"
"02","074","0621A","01",p,"0131","0000","0"
"02","074","0621A","01",i,"0000","0000","0"
"02","074","0621A","01",r,"0000","0000","0"
"02","074","0621A","01",p,"0138","0000","0"
"02","074","0622A","01",p,"0131","0000",2500
"02","074","0622A","01",p,"0135","0000",2131
"02","074","0622A","01",p,"0138","0000",1278
"02","074","0622A","01",b,"0000","0000",367
"02","074","0622A","01",p,"0137","0000",203
"02","074","0622A","01",p,"0132","0000",177
"02","074","0622A","01",p,"0133","0000",67
"02","074","0622A","01",n,"0000","0000",65
"02","074","0622A","01",r,"0000","0000",7
"02","074","0622A","01",i,"0000","0000",1
"02","074","0622B","01",p,"0135","0000",494
"02","074","0622B","01",p,"0131","0000",402
"02","074","0622B","01",p,"0138","0000",211
"02","074","0622B","01",p,"0132","0000",38
"02","074","0622B","01",p,"0137","0000",33
"02","074","0622B","01",b,"0000","0000",17
"02","074","0622B","01",p,"0133","0000",16
"02","074","0622B","01",n,"0000","0000",7
"02","074","0622B","01",i,"0000","0000","0"
"02","074","0622B","01",r,"0000","0000","0"
"02","075","00624","01",p,"0131","0000",13943
"02","075","00624","01",p,"0138","0000",8529
"02","075","00624","01",p,"0135","0000",6813
"02","075","00624","01",p,"0137","0000",941
"02","075","00624","01",b,"0000","0000",887
"02","075","00624","01",p,"0132","0000",624
"02","075","00624","01",p,"0133","0000",283
"02","075","00624","01",n,"0000","0000",194
"02","075","00624","01",r,"0000","0000",16
"02","075","00624","01",i,"0000","0000",14
"02","075","0624A","01",p,"0131","0000",101
"02","075","0624A","01",p,"0138","0000",77
"02","075","0624A","01",p,"0135","0000",47
"02","075","0624A","01",b,"0000","0000",7
"02","075","0624A","01",p,"0132","0000",6
"02","075","0624A","01",p,"0137","0000",5
"02","075","0624A","01",p,"0133","0000",3
"02","075","0624A","01",n,"0000","0000",3
"02","075","0624A","01",i,"0000","0000","0"
"02","075","0624A","01",r,"0000","0000","0"
"02","076","00638","01",p,"0135","0000",9593
"02","076","00638","01",p,"0131","0000",5551
"02","076","00638","01",p,"0138","0000",4072
"02","076","00638","01",p,"0137","0000",617
"02","076","00638","01",p,"0132","0000",486
"02","076","00638","01",b,"0000","0000",293
"02","076","00638","01",p,"0133","0000",189
"02","076","00638","01",n,"0000","0000",113
"02","076","00638","01",r,"0000","0000",9
"02","076","00638","01",i,"0000","0000",3
"02","076","00639","01",p,"0131","0000",2010
"02","076","00639","01",p,"0138","0000",1105
"02","076","00639","01",p,"0135","0000",1026
"02","076","00639","01",b,"0000","0000",189
"02","076","00639","01",p,"0137","0000",96
"02","076","00639","01",p,"0133","0000",59
"02","076","00639","01",p,"0132","0000",52
"02","076","00639","01",n,"0000","0000",32
"02","076","00639","01",r,"0000","0000",1
"02","076","00639","01",i,"0000","0000","0"
"02","076","00640","01",p,"0135","0000",2336
"02","076","00640","01",p,"0131","0000",2299
"02","076","00640","01",p,"0138","0000",1549
"02","076","00640","01",p,"0137","0000",179
"02","076","00640","01",b,"0000","0000",116
"02","076","00640","01",p,"0133","0000",80
"02","076","00640","01",p,"0132","0000",78
"02","076","00640","01",n,"0000","0000",31
"02","076","00640","01",r,"0000","0000",3
"02","076","00640","01",i,"0000","0000","0"
"02","076","00641","01",p,"0135","0000",679
"02","076","00641","01",p,"0131","0000",609
"02","076","00641","01",p,"0138","0000",416
"02","076","00641","01",p,"0137","0000",58
"02","076","00641","01",b,"0000","0000",53
"02","076","00641","01",p,"0132","0000",38
"02","076","00641","01",p,"0133","0000",19
"02","076","00641","01",n,"0000","0000",13
"02","076","00641","01",r,"0000","0000",1
"02","076","00641","01",i,"0000","0000","0"
"02","076","00642","01",p,"0131","0000",2480
"02","076","00642","01",p,"0135","0000",2173
"02","076","00642","01",p,"0138","0000",1667
"02","076","00642","01",p,"0137","0000",178
"02","076","00642","01",b,"0000","0000",150
"02","076","00642","01",p,"0132","0000",111
"02","076","00642","01",p,"0133","0000",65
"02","076","00642","01",n,"0000","0000",59
"02","076","00642","01",i,"0000","0000",2
"02","076","00642","01",r,"0000","0000",1
"02","076","00643","01",p,"0131","0000",612
"02","076","00643","01",p,"0135","0000",303
"02","076","00643","01",p,"0138","0000",274
"02","076","00643","01",b,"0000","0000",62
"02","076","00643","01",p,"0137","0000",55
"02","076","00643","01",p,"0133","0000",25
"02","076","00643","01",p,"0132","0000",18
"02","076","00643","01",n,"0000","0000",7
"02","076","00643","01",r,"0000","0000",1
"02","076","00643","01",i,"0000","0000","0"
"02","076","00644","01",p,"0135","0000",255
"02","076","00644","01",p,"0131","0000",242
"02","076","00644","01",p,"0138","0000",192
"02","076","00644","01",b,"0000","0000",21
"02","076","00644","01",p,"0137","0000",19
"02","076","00644","01",p,"0132","0000",13
"02","076","00644","01",p,"0133","0000",12
"02","076","00644","01",n,"0000","0000",9
"02","076","00644","01",i,"0000","0000",3
"02","076","00644","01",r,"0000","0000","0"
"02","076","00645","01",p,"0131","0000",58
"02","076","00645","01",p,"0135","0000",54
"02","076","00645","01",p,"0138","0000",51
"02","076","00645","01",b,"0000","0000",8
"02","076","00645","01",p,"0132","0000",5
"02","076","00645","01",p,"0137","0000",3
"02","076","00645","01",n,"0000","0000",2
"02","076","00645","01",p,"0133","0000",2
"02","076","00645","01",i,"0000","0000","0"
"02","076","00645","01",r,"0000","0000","0"
"02","076","00646","01",p,"0135","0000",115
"02","076","00646","01",p,"0131","0000",95
"02","076","00646","01",p,"0138","0000",68
"02","076","00646","01",b,"0000","0000",6
"02","076","00646","01",p,"0133","0000",6
"02","076","00646","01",p,"0132","0000",5
"02","076","00646","01",p,"0137","0000",4
"02","076","00646","01",n,"0000","0000",2
"02","076","00646","01",r,"0000","0000","0"
