cod_distrito,cod_seccion,cod_circuito,cod_categoria,cod_tipo_voto,cod_agrupacion_int,cod_lista,votos
"02","066","00551","01",n,"0000","0000",5
"02","066","00551","01",c,"0000","0000","0"
"02","066","00551","01",i,"0000","0000","0"
"02","066","00551","01",r,"0000","0000","0"
"02","066","00552","01",p,"0004","0236",1368
"02","066","00552","01",p,"0003","0090",1019
"02","066","00552","01",p,"0005","0238",113
"02","066","00552","01",b,"0000","0000",51
"02","066","00552","01",p,"0002","0003",27
"02","066","00552","01",p,"0012","0352",18
"02","066","00552","01",p,"0001","0001",10
"02","066","00552","01",n,"0000","0000",3
"02","066","00552","01",r,"0000","0000",1
"02","066","00552","01",c,"0000","0000","0"
"02","066","00552","01",i,"0000","0000","0"
"02","066","00553","01",p,"0003","0090",125
"02","066","00553","01",p,"0004","0236",124
"02","066","00553","01",p,"0005","0238",16
"02","066","00553","01",b,"0000","0000",7
"02","066","00553","01",p,"0002","0003",5
"02","066","00553","01",n,"0000","0000",4
"02","066","00553","01",p,"0012","0352",3
"02","066","00553","01",p,"0001","0001",2
"02","066","00553","01",c,"0000","0000",1
"02","066","00553","01",i,"0000","0000","0"
"02","066","00553","01",r,"0000","0000","0"
"02","067","00554","01",p,"0003","0090",9744
"02","067","00554","01",p,"0004","0236",8117
"02","067","00554","01",p,"0005","0238",1031
"02","067","00554","01",p,"0002","0003",360
"02","067","00554","01",b,"0000","0000",343
"02","067","00554","01",p,"0012","0352",212
"02","067","00554","01",p,"0001","0001",169
"02","067","00554","01",n,"0000","0000",115
"02","067","00554","01",r,"0000","0000",14
"02","067","00554","01",c,"0000","0000",7
"02","067","00554","01",i,"0000","0000",2
"02","067","00555","01",p,"0003","0090",33
"02","067","00555","01",p,"0004","0236",21
"02","067","00555","01",c,"0000","0000",2
"02","067","00555","01",p,"0005","0238",2
"02","067","00555","01",b,"0000","0000","0"
"02","067","00555","01",i,"0000","0000","0"
"02","067","00555","01",n,"0000","0000","0"
"02","067","00555","01",p,"0001","0001","0"
"02","067","00555","01",p,"0002","0003","0"
"02","067","00555","01",p,"0012","0352","0"
"02","067","00555","01",r,"0000","0000","0"
"02","067","00556","01",p,"0003","0090",42
"02","067","00556","01",p,"0004","0236",16
"02","067","00556","01",p,"0005","0238",4
"02","067","00556","01",p,"0002","0003",2
"02","067","00556","01",c,"0000","0000",1
"02","067","00556","01",p,"0001","0001",1
"02","067","00556","01",p,"0012","0352",1
"02","067","00556","01",b,"0000","0000","0"
"02","067","00556","01",i,"0000","0000","0"
"02","067","00556","01",n,"0000","0000","0"
"02","067","00556","01",r,"0000","0000","0"
"02","067","00557","01",p,"0003","0090",40
"02","067","00557","01",p,"0004","0236",24
"02","067","00557","01",p,"0005","0238",8
"02","067","00557","01",p,"0002","0003",2
"02","067","00557","01",c,"0000","0000",1
"02","067","00557","01",b,"0000","0000","0"
"02","067","00557","01",i,"0000","0000","0"
"02","067","00557","01",n,"0000","0000","0"
"02","067","00557","01",p,"0001","0001","0"
"02","067","00557","01",p,"0012","0352","0"
"02","067","00557","01",r,"0000","0000","0"
"02","067","00558","01",p,"0003","0090",27
"02","067","00558","01",p,"0004","0236",27
"02","067","00558","01",p,"0005","0238",3
"02","067","00558","01",n,"0000","0000",1
"02","067","00558","01",p,"0002","0003",1
"02","067","00558","01",b,"0000","0000","0"
"02","067","00558","01",c,"0000","0000","0"
"02","067","00558","01",i,"0000","0000","0"
"02","067","00558","01",p,"0001","0001","0"
"02","067","00558","01",p,"0012","0352","0"
"02","067","00558","01",r,"0000","0000","0"
"02","067","00559","01",p,"0004","0236",253
"02","067","00559","01",p,"0003","0090",209
"02","067","00559","01",p,"0005","0238",12
"02","067","00559","01",b,"0000","0000",7
"02","067","00559","01",p,"0002","0003",7
"02","067","00559","01",n,"0000","0000",3
"02","067","00559","01",c,"0000","0000",1
"02","067","00559","01",p,"0001","0001",1
"02","067","00559","01",p,"0012","0352",1
"02","067","00559","01",i,"0000","0000","0"
"02","067","00559","01",r,"0000","0000","0"
"02","067","00560","01",p,"0003","0090",26
"02","067","00560","01",p,"0004","0236",25
"02","067","00560","01",p,"0005","0238",2
"02","067","00560","01",p,"0002","0003",1
"02","067","00560","01",b,"0000","0000","0"
"02","067","00560","01",c,"0000","0000","0"
"02","067","00560","01",i,"0000","0000","0"
"02","067","00560","01",n,"0000","0000","0"
"02","067","00560","01",p,"0001","0001","0"
"02","067","00560","01",p,"0012","0352","0"
"02","067","00560","01",r,"0000","0000","0"
"02","067","00561","01",p,"0004","0236",532
"02","067","00561","01",p,"0003","0090",528
"02","067","00561","01",p,"0005","0238",56
"02","067","00561","01",p,"0002","0003",26
"02","067","00561","01",b,"0000","0000",18
"02","067","00561","01",p,"0001","0001",18
"02","067","00561","01",p,"0012","0352",11
"02","067","00561","01",n,"0000","0000",1
"02","067","00561","01",c,"0000","0000","0"
"02","067","00561","01",i,"0000","0000","0"
"02","067","00561","01",r,"0000","0000","0"
"02","067","00562","01",p,"0003","0090",1176
"02","067","00562","01",p,"0004","0236",767
"02","067","00562","01",p,"0005","0238",106
"02","067","00562","01",p,"0012","0352",24
"02","067","00562","01",p,"0002","0003",23
"02","067","00562","01",b,"0000","0000",21
"02","067","00562","01",n,"0000","0000",9
"02","067","00562","01",p,"0001","0001",9
"02","067","00562","01",c,"0000","0000","0"
"02","067","00562","01",i,"0000","0000","0"
"02","067","00562","01",r,"0000","0000","0"
"02","067","00563","01",p,"0003","0090",734
"02","067","00563","01",p,"0004","0236",508
"02","067","00563","01",p,"0005","0238",82
"02","067","00563","01",b,"0000","0000",41
"02","067","00563","01",p,"0002","0003",25
"02","067","00563","01",p,"0012","0352",15
"02","067","00563","01",p,"0001","0001",8
"02","067","00563","01",n,"0000","0000",1
"02","067","00563","01",c,"0000","0000","0"
"02","067","00563","01",i,"0000","0000","0"
"02","067","00563","01",r,"0000","0000","0"
"02","067","00564","01",p,"0003","0090",447
"02","067","00564","01",p,"0004","0236",355
"02","067","00564","01",p,"0005","0238",62
"02","067","00564","01",b,"0000","0000",23
"02","067","00564","01",p,"0002","0003",12
"02","067","00564","01",p,"0001","0001",5
"02","067","00564","01",p,"0012","0352",2
"02","067","00564","01",n,"0000","0000",1
"02","067","00564","01",c,"0000","0000","0"
"02","067","00564","01",i,"0000","0000","0"
"02","067","00564","01",r,"0000","0000","0"
"02","067","00565","01",p,"0003","0090",81
"02","067","00565","01",p,"0004","0236",48
"02","067","00565","01",p,"0005","0238",12
"02","067","00565","01",p,"0012","0352",5
"02","067","00565","01",b,"0000","0000",3
"02","067","00565","01",p,"0001","0001",2
"02","067","00565","01",p,"0002","0003",2
"02","067","00565","01",n,"0000","0000",1
"02","067","00565","01",c,"0000","0000","0"
"02","067","00565","01",i,"0000","0000","0"
"02","067","00565","01",r,"0000","0000","0"
"02","067","00566","01",p,"0003","0090",891
"02","067","00566","01",p,"0004","0236",538
"02","067","00566","01",p,"0005","0238",67
"02","067","00566","01",p,"0002","0003",28
"02","067","00566","01",b,"0000","0000",18
"02","067","00566","01",p,"0001","0001",13
"02","067","00566","01",p,"0012","0352",12
"02","067","00566","01",n,"0000","0000",1
"02","067","00566","01",c,"0000","0000","0"
"02","067","00566","01",i,"0000","0000","0"
"02","067","00566","01",r,"0000","0000","0"
"02","067","00567","01",p,"0003","0090",47
"02","067","00567","01",p,"0004","0236",22
"02","067","00567","01",p,"0005","0238",4
"02","067","00567","01",i,"0000","0000",2
"02","067","00567","01",b,"0000","0000",1
"02","067","00567","01",p,"0002","0003",1
"02","067","00567","01",c,"0000","0000","0"
"02","067","00567","01",n,"0000","0000","0"
"02","067","00567","01",p,"0001","0001","0"
"02","067","00567","01",p,"0012","0352","0"
"02","067","00567","01",r,"0000","0000","0"
"02","067","0567A","01",p,"0003","0090",236
"02","067","0567A","01",p,"0004","0236",100
"02","067","0567A","01",p,"0005","0238",21
"02","067","0567A","01",n,"0000","0000",5
"02","067","0567A","01",p,"0012","0352",5
"02","067","0567A","01",b,"0000","0000",2
"02","067","0567A","01",p,"0002","0003",2
"02","067","0567A","01",p,"0001","0001",1
"02","067","0567A","01",c,"0000","0000","0"
"02","067","0567A","01",i,"0000","0000","0"
"02","067","0567A","01",r,"0000","0000","0"
"02","068","00568","01",p,"0004","0236",4659
"02","068","00568","01",p,"0003","0090",4339
"02","068","00568","01",p,"0005","0238",427
"02","068","00568","01",b,"0000","0000",315
"02","068","00568","01",p,"0002","0003",184
"02","068","00568","01",p,"0012","0352",106
"02","068","00568","01",p,"0001","0001",95
"02","068","00568","01",n,"0000","0000",56
"02","068","00568","01",c,"0000","0000",15
"02","068","00568","01",r,"0000","0000",5
"02","068","00568","01",i,"0000","0000",1
"02","068","00569","01",p,"0003","0090",24
"02","068","00569","01",p,"0004","0236",20
"02","068","00569","01",b,"0000","0000",5
"02","068","00569","01",c,"0000","0000",2
"02","068","00569","01",p,"0005","0238",1
"02","068","00569","01",i,"0000","0000","0"
"02","068","00569","01",n,"0000","0000","0"
"02","068","00569","01",p,"0001","0001","0"
"02","068","00569","01",p,"0002","0003","0"
"02","068","00569","01",p,"0012","0352","0"
"02","068","00569","01",r,"0000","0000","0"
"02","068","00570","01",p,"0003","0090",29
"02","068","00570","01",p,"0004","0236",5
"02","068","00570","01",c,"0000","0000",2
"02","068","00570","01",n,"0000","0000",2
"02","068","00570","01",p,"0002","0003",2
"02","068","00570","01",p,"0005","0238",2
"02","068","00570","01",p,"0001","0001",1
"02","068","00570","01",b,"0000","0000","0"
"02","068","00570","01",i,"0000","0000","0"
"02","068","00570","01",p,"0012","0352","0"
"02","068","00570","01",r,"0000","0000","0"
"02","068","00571","01",p,"0003","0090",2
"02","068","00571","01",p,"0004","0236",1
"02","068","00571","01",b,"0000","0000","0"
"02","068","00571","01",c,"0000","0000","0"
"02","068","00571","01",i,"0000","0000","0"
"02","068","00571","01",n,"0000","0000","0"
"02","068","00571","01",p,"0001","0001","0"
"02","068","00571","01",p,"0002","0003","0"
"02","068","00571","01",p,"0005","0238","0"
"02","068","00571","01",p,"0012","0352","0"
"02","068","00571","01",r,"0000","0000","0"
"02","068","00572","01",p,"0003","0090",750
"02","068","00572","01",p,"0004","0236",420
"02","068","00572","01",p,"0005","0238",69
"02","068","00572","01",b,"0000","0000",28
"02","068","00572","01",p,"0002","0003",24
"02","068","00572","01",p,"0012","0352",8
"02","068","00572","01",n,"0000","0000",6
"02","068","00572","01",p,"0001","0001",5
"02","068","00572","01",c,"0000","0000",2
"02","068","00572","01",i,"0000","0000","0"
"02","068","00572","01",r,"0000","0000","0"
"02","068","0568A","01",p,"0004","0236",202
"02","068","0568A","01",p,"0003","0090",118
"02","068","0568A","01",p,"0005","0238",10
"02","068","0568A","01",b,"0000","0000",9
"02","068","0568A","01",p,"0002","0003",4
"02","068","0568A","01",c,"0000","0000",2
"02","068","0568A","01",i,"0000","0000","0"
"02","068","0568A","01",n,"0000","0000","0"
"02","068","0568A","01",p,"0001","0001","0"
"02","068","0568A","01",p,"0012","0352","0"
"02","068","0568A","01",r,"0000","0000","0"
"02","068","0569A","01",p,"0003","0090",5
"02","068","0569A","01",p,"0004","0236",4
"02","068","0569A","01",c,"0000","0000",2
"02","068","0569A","01",b,"0000","0000","0"
"02","068","0569A","01",i,"0000","0000","0"
"02","068","0569A","01",n,"0000","0000","0"
"02","068","0569A","01",p,"0001","0001","0"
"02","068","0569A","01",p,"0002","0003","0"
"02","068","0569A","01",p,"0005","0238","0"
"02","068","0569A","01",p,"0012","0352","0"
"02","068","0569A","01",r,"0000","0000","0"
"02","069","00574","01",p,"0003","0090",9888
"02","069","00574","01",p,"0004","0236",7665
"02","069","00574","01",p,"0005","0238",958
"02","069","00574","01",b,"0000","0000",455
"02","069","00574","01",p,"0002","0003",411
"02","069","00574","01",p,"0012","0352",262
"02","069","00574","01",p,"0001","0001",192
"02","069","00574","01",n,"0000","0000",50
"02","069","00574","01",c,"0000","0000",25
"02","069","00574","01",r,"0000","0000",5
"02","069","00574","01",i,"0000","0000","0"
"02","069","00575","01",p,"0004","0236",1463
"02","069","00575","01",p,"0003","0090",1243
"02","069","00575","01",p,"0005","0238",134
"02","069","00575","01",b,"0000","0000",74
"02","069","00575","01",p,"0002","0003",57
"02","069","00575","01",p,"0001","0001",32
"02","069","00575","01",p,"0012","0352",32
"02","069","00575","01",n,"0000","0000",11
"02","069","00575","01",c,"0000","0000",4
"02","069","00575","01",i,"0000","0000","0"
"02","069","00575","01",r,"0000","0000","0"
"02","069","00576","01",p,"0003","0090",147
"02","069","00576","01",p,"0004","0236",115
"02","069","00576","01",p,"0005","0238",10
"02","069","00576","01",b,"0000","0000",8
"02","069","00576","01",p,"0002","0003",4
"02","069","00576","01",c,"0000","0000",2
"02","069","00576","01",p,"0012","0352",2
"02","069","00576","01",n,"0000","0000",1
"02","069","00576","01",i,"0000","0000","0"
"02","069","00576","01",p,"0001","0001","0"
"02","069","00576","01",r,"0000","0000","0"
"02","069","00577","01",p,"0003","0090",356
"02","069","00577","01",p,"0004","0236",133
"02","069","00577","01",p,"0002","0003",9
"02","069","00577","01",b,"0000","0000",7
"02","069","00577","01",p,"0005","0238",7
"02","069","00577","01",p,"0012","0352",3
"02","069","00577","01",c,"0000","0000","0"
"02","069","00577","01",i,"0000","0000","0"
"02","069","00577","01",n,"0000","0000","0"
"02","069","00577","01",p,"0001","0001","0"
"02","069","00577","01",r,"0000","0000","0"
"02","069","00578","01",p,"0003","0090",522
"02","069","00578","01",p,"0004","0236",177
"02","069","00578","01",p,"0005","0238",32
"02","069","00578","01",b,"0000","0000",15
"02","069","00578","01",p,"0002","0003",11
"02","069","00578","01",p,"0001","0001",10
"02","069","00578","01",p,"0012","0352",8
"02","069","00578","01",c,"0000","0000",2
"02","069","00578","01",i,"0000","0000","0"
"02","069","00578","01",n,"0000","0000","0"
"02","069","00578","01",r,"0000","0000","0"
"02","069","00579","01",p,"0003","0090",210
"02","069","00579","01",p,"0004","0236",146
"02","069","00579","01",p,"0005","0238",19
"02","069","00579","01",b,"0000","0000",10
"02","069","00579","01",p,"0002","0003",8
"02","069","00579","01",p,"0012","0352",6
"02","069","00579","01",c,"0000","0000",2
"02","069","00579","01",n,"0000","0000",1
"02","069","00579","01",p,"0001","0001",1
"02","069","00579","01",i,"0000","0000","0"
"02","069","00579","01",r,"0000","0000","0"
"02","069","00580","01",p,"0003","0090",132
"02","069","00580","01",p,"0004","0236",55
"02","069","00580","01",p,"0005","0238",9
"02","069","00580","01",c,"0000","0000",2
"02","069","00580","01",p,"0002","0003",2
"02","069","00580","01",p,"0001","0001",1
"02","069","00580","01",b,"0000","0000","0"
"02","069","00580","01",i,"0000","0000","0"
"02","069","00580","01",n,"0000","0000","0"
"02","069","00580","01",p,"0012","0352","0"
"02","069","00580","01",r,"0000","0000","0"
"02","069","00581","01",p,"0003","0090",202
"02","069","00581","01",p,"0004","0236",92
"02","069","00581","01",p,"0005","0238",15
"02","069","00581","01",b,"0000","0000",13
"02","069","00581","01",p,"0002","0003",5
"02","069","00581","01",p,"0012","0352",3
"02","069","00581","01",c,"0000","0000",2
"02","069","00581","01",n,"0000","0000",1
"02","069","00581","01",p,"0001","0001",1
"02","069","00581","01",i,"0000","0000","0"
"02","069","00581","01",r,"0000","0000","0"
"02","069","0576A","01",p,"0003","0090",55
"02","069","0576A","01",p,"0004","0236",16
"02","069","0576A","01",b,"0000","0000",3
"02","069","0576A","01",p,"0005","0238",3
"02","069","0576A","01",p,"0012","0352",3
"02","069","0576A","01",p,"0001","0001",1
"02","069","0576A","01",c,"0000","0000","0"
"02","069","0576A","01",i,"0000","0000","0"
"02","069","0576A","01",n,"0000","0000","0"
"02","069","0576A","01",p,"0002","0003","0"
"02","069","0576A","01",r,"0000","0000","0"
"02","070","00583","01",p,"0004","0236",103499
"02","070","00583","01",p,"0003","0090",23659
"02","070","00583","01",p,"0005","0238",6791
"02","070","00583","01",p,"0002","0003",3376
"02","070","00583","01",p,"0001","0001",2319
"02","070","00583","01",b,"0000","0000",2241
"02","070","00583","01",p,"0012","0352",1531
"02","070","00583","01",n,"0000","0000",800
"02","070","00583","01",r,"0000","0000",53
"02","070","00583","01",i,"0000","0000",52
"02","070","00583","01",c,"0000","0000",10
"02","070","00584","01",p,"0003","0090",7742
"02","070","00584","01",p,"0004","0236",5752
"02","070","00584","01",p,"0005","0238",1171
"02","070","00584","01",p,"0002","0003",541
"02","070","00584","01",p,"0012","0352",290
"02","070","00584","01",b,"0000","0000",245
"02","070","00584","01",n,"0000","0000",134
"02","070","00584","01",p,"0001","0001",115
"02","070","00584","01",i,"0000","0000",6
"02","070","00584","01",r,"0000","0000",2
"02","070","00584","01",c,"0000","0000","0"
"02","070","00585","01",p,"0003","0090",4474
"02","070","00585","01",p,"0004","0236",3442
"02","070","00585","01",p,"0005","0238",781
"02","070","00585","01",p,"0002","0003",297
"02","070","00585","01",p,"0012","0352",201
"02","070","00585","01",b,"0000","0000",130
"02","070","00585","01",p,"0001","0001",71
"02","070","00585","01",n,"0000","0000",67
"02","070","00585","01",r,"0000","0000",4
"02","070","00585","01",i,"0000","0000",2
"02","070","00585","01",c,"0000","0000","0"
"02","070","00586","01",p,"0003","0090",6313
"02","070","00586","01",p,"0004","0236",4970
"02","070","00586","01",p,"0005","0238",905
"02","070","00586","01",p,"0002","0003",345
"02","070","00586","01",p,"0012","0352",224
"02","070","00586","01",b,"0000","0000",117
"02","070","00586","01",p,"0001","0001",108
"02","070","00586","01",n,"0000","0000",92
"02","070","00586","01",r,"0000","0000",3
"02","070","00586","01",i,"0000","0000",3
"02","070","00586","01",c,"0000","0000","0"
"02","070","00587","01",p,"0004","0236",40668
"02","070","00587","01",p,"0003","0090",20922
"02","070","00587","01",p,"0005","0238",4510
"02","070","00587","01",p,"0002","0003",1929
"02","070","00587","01",p,"0012","0352",1008
"02","070","00587","01",p,"0001","0001",880
"02","070","00587","01",b,"0000","0000",839
"02","070","00587","01",n,"0000","0000",637
"02","070","00587","01",i,"0000","0000",25
"02","070","00587","01",r,"0000","0000",14
"02","070","00587","01",c,"0000","0000",8
"02","070","00588","01",p,"0003","0090",4553
"02","070","00588","01",p,"0004","0236",4236
"02","070","00588","01",p,"0005","0238",787
"02","070","00588","01",p,"0002","0003",408
"02","070","00588","01",p,"0012","0352",200
"02","070","00588","01",b,"0000","0000",127
"02","070","00588","01",p,"0001","0001",92
"02","070","00588","01",n,"0000","0000",78
"02","070","00588","01",r,"0000","0000",5
"02","070","00588","01",i,"0000","0000",3
"02","070","00588","01",c,"0000","0000","0"
"02","070","00589","01",p,"0004","0236",7975
"02","070","00589","01",p,"0003","0090",5738
"02","070","00589","01",p,"0005","0238",1242
"02","070","00589","01",p,"0002","0003",550
"02","070","00589","01",p,"0012","0352",291
"02","070","00589","01",b,"0000","0000",190
"02","070","00589","01",p,"0001","0001",184
"02","070","00589","01",n,"0000","0000",137
"02","070","00589","01",i,"0000","0000",7
"02","070","00589","01",r,"0000","0000","0"
"02","070","00589","01",c,"0000","0000","0"
"02","070","00590","01",p,"0003","0090",11951
"02","070","00590","01",p,"0004","0236",11797
"02","070","00590","01",p,"0005","0238",2330
"02","070","00590","01",p,"0002","0003",999
"02","070","00590","01",p,"0012","0352",525
"02","070","00590","01",n,"0000","0000",288
"02","070","00590","01",b,"0000","0000",270
"02","070","00590","01",p,"0001","0001",194
"02","070","00590","01",r,"0000","0000",7
"02","070","00590","01",i,"0000","0000",5
"02","070","00590","01",c,"0000","0000","0"
"02","070","00591","01",p,"0003","0090",6223
"02","070","00591","01",p,"0004","0236",4361
"02","070","00591","01",p,"0005","0238",945
"02","070","00591","01",p,"0002","0003",426
"02","070","00591","01",p,"0012","0352",226
"02","070","00591","01",b,"0000","0000",135
"02","070","00591","01",p,"0001","0001",77
"02","070","00591","01",n,"0000","0000",73
"02","070","00591","01",c,"0000","0000",8
"02","070","00591","01",r,"0000","0000",3
"02","070","00591","01",i,"0000","0000","0"
"02","070","00592","01",p,"0003","0090",2492
"02","070","00592","01",p,"0004","0236",2146
"02","070","00592","01",p,"0005","0238",457
"02","070","00592","01",p,"0002","0003",186
"02","070","00592","01",p,"0012","0352",116
"02","070","00592","01",b,"0000","0000",80
"02","070","00592","01",p,"0001","0001",43
"02","070","00592","01",n,"0000","0000",12
"02","070","00592","01",c,"0000","0000",4
"02","070","00592","01",r,"0000","0000",1
"02","070","00592","01",i,"0000","0000",1
"02","070","00593","01",p,"0004","0236",8706
"02","070","00593","01",p,"0003","0090",5230
"02","070","00593","01",p,"0005","0238",1192
"02","070","00593","01",p,"0002","0003",480
"02","070","00593","01",p,"0012","0352",294
"02","070","00593","01",p,"0001","0001",227
"02","070","00593","01",b,"0000","0000",222
"02","070","00593","01",n,"0000","0000",114
"02","070","00593","01",c,"0000","0000",16
"02","070","00593","01",i,"0000","0000",8
"02","070","00593","01",r,"0000","0000",1
"02","070","0590A","01",p,"0004","0236",20923
"02","070","0590A","01",p,"0003","0090",8521
"02","070","0590A","01",p,"0005","0238",2189
"02","070","0590A","01",p,"0002","0003",1051
"02","070","0590A","01",b,"0000","0000",537
"02","070","0590A","01",p,"0012","0352",489
"02","070","0590A","01",p,"0001","0001",456
"02","070","0590A","01",n,"0000","0000",198
"02","070","0590A","01",i,"0000","0000",13
"02","070","0590A","01",r,"0000","0000",6
"02","070","0590A","01",c,"0000","0000","0"
"02","070","0593A","01",p,"0004","0236",3941
"02","070","0593A","01",p,"0003","0090",3497
"02","070","0593A","01",p,"0005","0238",733
"02","070","0593A","01",p,"0002","0003",320
"02","070","0593A","01",p,"0012","0352",145
"02","070","0593A","01",p,"0001","0001",89
"02","070","0593A","01",b,"0000","0000",84
"02","070","0593A","01",n,"0000","0000",62
"02","070","0593A","01",c,"0000","0000",10
"02","070","0593A","01",r,"0000","0000",1
"02","070","0593A","01",i,"0000","0000","0"
"02","071","00596","01",p,"0003","0090",25323
"02","071","00596","01",p,"0004","0236",23068
"02","071","00596","01",p,"0005","0238",3773
"02","071","00596","01",p,"0002","0003",1254
"02","071","00596","01",b,"0000","0000",963
"02","071","00596","01",p,"0012","0352",720
"02","071","00596","01",p,"0001","0001",488
"02","071","00596","01",n,"0000","0000",328
"02","071","00596","01",c,"0000","0000",61
"02","071","00596","01",r,"0000","0000",35
"02","071","00596","01",i,"0000","0000",9
"02","071","00597","01",p,"0003","0090",182
"02","071","00597","01",p,"0004","0236",71
"02","071","00597","01",p,"0012","0352",6
"02","071","00597","01",p,"0005","0238",6
"02","071","00597","01",b,"0000","0000",5
"02","071","00597","01",p,"0002","0003",3
"02","071","00597","01",c,"0000","0000",2
"02","071","00597","01",p,"0001","0001",1
"02","071","00597","01",i,"0000","0000",1
"02","071","00597","01",r,"0000","0000","0"
"02","071","00597","01",n,"0000","0000","0"
"02","071","00598","01",p,"0004","0236",1509
"02","071","00598","01",p,"0003","0090",1364
"02","071","00598","01",p,"0005","0238",234
"02","071","00598","01",p,"0002","0003",71
"02","071","00598","01",p,"0012","0352",42
"02","071","00598","01",b,"0000","0000",40
"02","071","00598","01",n,"0000","0000",39
"02","071","00598","01",p,"0001","0001",35
"02","071","00598","01",c,"0000","0000",4
"02","071","00598","01",i,"0000","0000",1
"02","071","00598","01",r,"0000","0000",1
"02","071","00599","01",p,"0004","0236",2619
"02","071","00599","01",p,"0003","0090",1923
"02","071","00599","01",p,"0005","0238",439
"02","071","00599","01",p,"0002","0003",112
"02","071","00599","01",b,"0000","0000",107
"02","071","00599","01",p,"0012","0352",95
"02","071","00599","01",n,"0000","0000",55
"02","071","00599","01",p,"0001","0001",45
"02","071","00599","01",c,"0000","0000",5
"02","071","00599","01",r,"0000","0000",1
"02","071","00599","01",i,"0000","0000","0"
"02","071","00600","01",p,"0003","0090",751
"02","071","00600","01",p,"0004","0236",666
"02","071","00600","01",p,"0005","0238",150
"02","071","00600","01",b,"0000","0000",32
"02","071","00600","01",p,"0002","0003",29
"02","071","00600","01",p,"0012","0352",20
"02","071","00600","01",p,"0001","0001",17
"02","071","00600","01",n,"0000","0000",10
"02","071","00600","01",c,"0000","0000",3
"02","071","00600","01",i,"0000","0000","0"
"02","071","00600","01",r,"0000","0000","0"
"02","071","00601","01",p,"0003","0090",285
"02","071","00601","01",p,"0004","0236",269
"02","071","00601","01",p,"0005","0238",44
"02","071","00601","01",p,"0002","0003",20
"02","071","00601","01",p,"0012","0352",10
"02","071","00601","01",b,"0000","0000",10
"02","071","00601","01",p,"0001","0001",9
"02","071","00601","01",c,"0000","0000",3
"02","071","00601","01",n,"0000","0000",1
"02","071","00601","01",r,"0000","0000","0"
"02","071","00601","01",i,"0000","0000","0"
"02","071","00602","01",p,"0004","0236",1775
"02","071","00602","01",p,"0003","0090",1472
"02","071","00602","01",p,"0005","0238",237
"02","071","00602","01",p,"0002","0003",77
"02","071","00602","01",p,"0012","0352",62
"02","071","00602","01",b,"0000","0000",60
"02","071","00602","01",p,"0001","0001",42
"02","071","00602","01",n,"0000","0000",31
"02","071","00602","01",c,"0000","0000",5
"02","071","00602","01",r,"0000","0000","0"
"02","071","00602","01",i,"0000","0000","0"
"02","071","00603","01",p,"0004","0236",927
"02","071","00603","01",p,"0003","0090",387
"02","071","00603","01",p,"0005","0238",88
"02","071","00603","01",p,"0002","0003",51
"02","071","00603","01",b,"0000","0000",43
"02","071","00603","01",n,"0000","0000",20
"02","071","00603","01",p,"0012","0352",15
"02","071","00603","01",p,"0001","0001",10
"02","071","00603","01",i,"0000","0000","0"
"02","071","00603","01",r,"0000","0000","0"
"02","071","00603","01",c,"0000","0000","0"
"02","072","00604","01",p,"0003","0090",1113
"02","072","00604","01",p,"0004","0236",917
"02","072","00604","01",p,"0005","0238",103
"02","072","00604","01",p,"0001","0001",40
"02","072","00604","01",p,"0002","0003",39
"02","072","00604","01",b,"0000","0000",22
"02","072","00604","01",p,"0012","0352",20
"02","072","00604","01",n,"0000","0000",2
"02","072","00604","01",c,"0000","0000",1
"02","072","00604","01",r,"0000","0000","0"
"02","072","00604","01",i,"0000","0000","0"
"02","072","00605","01",p,"0004","0236",184
"02","072","00605","01",p,"0003","0090",171
"02","072","00605","01",p,"0005","0238",18
"02","072","00605","01",p,"0002","0003",9
"02","072","00605","01",p,"0012","0352",6
"02","072","00605","01",b,"0000","0000",3
"02","072","00605","01",i,"0000","0000",3
"02","072","00605","01",c,"0000","0000",1
"02","072","00605","01",p,"0001","0001",1
"02","072","00605","01",n,"0000","0000","0"
"02","072","00605","01",r,"0000","0000","0"
"02","072","00606","01",p,"0003","0090",4048
"02","072","00606","01",p,"0004","0236",3483
"02","072","00606","01",p,"0005","0238",418
"02","072","00606","01",b,"0000","0000",212
"02","072","00606","01",p,"0002","0003",190
"02","072","00606","01",p,"0001","0001",133
"02","072","00606","01",p,"0012","0352",117
"02","072","00606","01",n,"0000","0000",35
"02","072","00606","01",c,"0000","0000",12
"02","072","00606","01",r,"0000","0000",5
"02","072","00606","01",i,"0000","0000","0"
"02","072","00607","01",p,"0003","0090",38
"02","072","00607","01",p,"0004","0236",31
"02","072","00607","01",p,"0001","0001",6
"02","072","00607","01",p,"0005","0238",5
"02","072","00607","01",b,"0000","0000",4
"02","072","00607","01",n,"0000","0000",1
"02","072","00607","01",r,"0000","0000","0"
"02","072","00607","01",p,"0012","0352","0"
"02","072","00607","01",i,"0000","0000","0"
"02","072","00607","01",c,"0000","0000","0"
"02","072","00607","01",p,"0002","0003","0"
"02","072","00608","01",p,"0003","0090",75
"02","072","00608","01",p,"0004","0236",30
"02","072","00608","01",p,"0005","0238",12
"02","072","00608","01",p,"0001","0001",2
"02","072","00608","01",n,"0000","0000",2
"02","072","00608","01",p,"0012","0352",2
"02","072","00608","01",c,"0000","0000",2
"02","072","00608","01",b,"0000","0000",1
